Order_ID,Product_ID,Sales,Quantity,Discount,Profit
CA-2019-139850,OFF-PA-10003848,20.736,4,0.2,7.2576
CA-2019-139850,FUR-FU-10003623,43.296,2,0.2,4.329599999999997
CA-2018-131310,FUR-CH-10001797,123.136,4,0.2,13.85279999999998
CA-2018-131310,OFF-BI-10003094,11.264,4,0.2,3.801599999999999
US-2018-112872,OFF-ST-10002205,53.42400000000001,3,0.2,4.674600000000002
US-2018-112872,FUR-TA-10003238,275.49,1,0.5,-170.8038
CA-2020-139269,FUR-FU-10000755,24.96,4,0.0,6.240000000000002
CA-2020-139269,OFF-PA-10002893,19.36,2,0.0,9.2928
CA-2020-139269,OFF-ST-10000689,1267.65,9,0.0,152.118
CA-2020-139010,TEC-AC-10004227,12.99,1,0.0,0.779399999999999
CA-2020-139010,OFF-BI-10000174,18.56,4,0.2,6.496
CA-2020-139010,OFF-ST-10001809,449.15,5,0.0,8.98299999999999
CA-2020-139010,OFF-BI-10002309,31.248,7,0.2,10.9368
CA-2020-134376,OFF-AP-10004532,61.44,3,0.0,16.5888
CA-2021-147291,OFF-BI-10003091,895.92,4,0.0,421.0824
US-2018-150532,OFF-ST-10000760,55.92,5,0.2,6.291
CA-2018-138317,OFF-EN-10001539,24.896,4,0.2,8.4024
CA-2018-138317,FUR-FU-10000550,3.984,1,0.2,0.6473999999999996
CA-2018-138317,TEC-AC-10003628,95.968,4,0.2,28.79040000000001
CA-2018-138317,TEC-MA-10004521,206.991,3,0.7,-172.4925
CA-2018-138317,OFF-AP-10003860,44.416,2,0.2,3.8864
CA-2018-138317,OFF-BI-10000069,9.006000000000002,2,0.7,-7.204800000000002
CA-2019-130610,OFF-BI-10003655,19.0,5,0.0,8.93
CA-2021-104381,OFF-BI-10001628,33.376,4,0.2,10.43
CA-2020-131499,OFF-AP-10003779,207.48,1,0.0,62.24399999999997
CA-2018-148761,OFF-BI-10000666,91.67999999999999,3,0.0,45.84
CA-2021-116519,OFF-AP-10000828,904.9,5,0.0,253.372
CA-2018-130729,OFF-BI-10002706,34.272,3,0.2,11.1384
CA-2020-124772,FUR-FU-10004748,191.82,3,0.0,74.8098
CA-2020-115525,OFF-AP-10000026,243.88,5,0.2,27.43649999999996
CA-2021-134845,OFF-BI-10000773,12.03,5,0.7,-9.222999999999999
CA-2021-134845,TEC-MA-10000822,2549.985000000001,5,0.7,-3399.980000000001
CA-2021-134845,OFF-BI-10001543,21.594,2,0.7,-15.8356
CA-2021-134845,OFF-BI-10003355,8.964000000000002,6,0.7,-6.573599999999999
CA-2021-134845,OFF-PA-10002005,20.736,4,0.2,7.2576
US-2019-138919,FUR-TA-10004154,344.22,2,0.4,-103.266
US-2020-160528,OFF-ST-10002743,727.296,8,0.2,-172.7328000000001
US-2020-160528,FUR-FU-10004973,22.608,3,0.6,-10.1736
US-2020-160528,TEC-AC-10002842,666.4,7,0.2,-33.31999999999996
CA-2019-123568,OFF-FA-10002701,5.04,3,0.0,0.2015999999999998
CA-2019-123568,OFF-PA-10001125,92.94,3,0.0,41.82299999999999
CA-2019-123568,FUR-FU-10004090,66.69,3,0.0,22.0077
CA-2019-123568,OFF-BI-10001510,91.68,5,0.2,28.65
CA-2021-124674,FUR-BO-10002202,327.7327999999999,2,0.32,-14.45880000000002
CA-2019-164441,OFF-BI-10001922,52.27200000000001,11,0.2,17.6418
CA-2019-164441,OFF-PA-10001667,17.94,3,0.0,8.073
CA-2021-169054,FUR-FU-10001488,254.352,3,0.2,0.0
CA-2018-106719,OFF-BI-10002799,8.288,2,0.2,2.693599999999999
CA-2021-116855,FUR-CH-10003846,504.9,5,0.0,80.78400000000002
US-2020-164189,TEC-PH-10003691,403.168,4,0.2,25.19800000000001
CA-2019-168480,FUR-BO-10000468,194.32,4,0.0,31.09120000000001
CA-2019-168480,OFF-AR-10001044,25.99,1,0.0,7.537099999999999
US-2020-114293,FUR-CH-10003833,195.136,4,0.2,-12.19600000000001
CA-2021-134173,OFF-PA-10004355,20.736,4,0.2,7.2576
US-2019-123960,TEC-AC-10003038,53.7,6,0.0,10.20299999999999
US-2019-123960,OFF-BI-10002799,36.26,7,0.0,16.6796
US-2019-123960,OFF-AR-10003582,56.3,2,0.0,15.764
US-2019-123960,OFF-PA-10004451,32.40000000000001,5,0.0,15.552
US-2019-123960,FUR-FU-10004666,29.16,2,0.0,10.7892
CA-2021-101749,FUR-TA-10001520,171.288,3,0.2,-6.423300000000026
CA-2021-149559,OFF-PA-10003172,12.96,2,0.0,6.220800000000001
CA-2021-149559,OFF-EN-10002312,22.18,2,0.0,10.8682
CA-2021-149559,FUR-CH-10002320,2054.272,8,0.2,256.7839999999998
CA-2021-125290,OFF-AR-10001216,13.9,5,0.0,3.613999999999999
CA-2021-125290,OFF-PA-10003127,26.38,1,0.0,12.1348
CA-2018-137351,OFF-BI-10003910,43.176,7,0.2,13.4925
CA-2021-121419,FUR-TA-10004534,411.8,2,0.0,70.00599999999997
CA-2021-121419,TEC-AC-10000892,360.0,4,0.0,129.6
US-2021-148054,FUR-FU-10003247,41.96,2,0.0,2.937199999999997
US-2021-148054,OFF-AP-10004336,227.84,4,0.0,66.07359999999997
US-2021-148054,OFF-PA-10001295,37.94,2,0.0,18.2112
CA-2020-128517,TEC-PH-10002555,517.9,2,0.0,134.654
CA-2020-128517,OFF-BI-10000831,5.28,2,0.0,2.4288
US-2019-100377,TEC-CO-10001046,2799.96,5,0.2,874.9874999999998
CA-2021-131492,OFF-EN-10002973,8.96,2,0.0,4.300800000000001
CA-2021-131492,OFF-LA-10001641,31.5,10,0.0,15.12
CA-2021-131492,FUR-FU-10003878,30.56,2,0.0,10.3904
CA-2021-131492,FUR-TA-10003837,24.368,2,0.2,-3.350600000000002
CA-2020-144554,TEC-AC-10002800,119.976,3,0.2,22.49549999999999
CA-2021-127621,OFF-PA-10001307,26.88,8,0.2,9.743999999999998
CA-2019-145184,TEC-PH-10002350,83.97,3,0.0,23.5116
CA-2019-145184,TEC-AC-10000397,104.97,3,0.0,7.347900000000003
CA-2021-106859,OFF-ST-10000615,90.8,8,0.0,25.42400000000001
CA-2021-106859,TEC-AC-10004001,214.95,5,0.0,88.12950000000001
CA-2021-106859,OFF-PA-10001534,45.36,7,0.0,21.7728
CA-2021-106859,OFF-PA-10001815,288.24,6,0.0,138.3552
US-2021-120089,OFF-AP-10003779,663.936,4,0.2,82.99199999999988
CA-2018-119375,OFF-ST-10002011,2934.33,7,0.0,792.2691000000002
CA-2018-119375,FUR-FU-10002379,124.41,3,0.0,14.92919999999999
CA-2018-119375,OFF-AR-10003752,57.75,5,0.0,26.565
CA-2020-125206,OFF-ST-10003692,114.46,2,0.0,28.61499999999999
CA-2019-126137,FUR-BO-10004409,120.666,2,0.15,18.4548
CA-2018-143903,OFF-ST-10003306,342.864,3,0.2,38.57219999999995
CA-2018-143903,FUR-FU-10003724,16.74,5,0.6,-14.229
CA-2018-143903,FUR-CH-10002024,981.372,2,0.3,-140.196
CA-2018-104780,OFF-AR-10003514,31.84,8,0.0,10.5072
CA-2021-101182,OFF-PA-10001800,12.96,2,0.0,6.220800000000001
CA-2021-101182,TEC-PH-10003589,43.176,3,0.2,15.1116
US-2021-132297,OFF-BI-10003364,58.34,2,0.0,28.0032
US-2021-132297,TEC-PH-10002834,539.97,3,0.0,134.9925
CA-2018-100328,OFF-BI-10000343,3.928,1,0.2,1.3257
CA-2021-118773,OFF-BI-10004584,252.784,4,0.8,-417.0936
CA-2021-118773,TEC-AC-10002402,127.984,2,0.2,15.99799999999999
CA-2021-118773,FUR-FU-10000550,3.984,2,0.6,-2.6892
CA-2021-118773,OFF-AP-10000055,12.992,2,0.8,-32.48
US-2021-159205,FUR-FU-10001591,61.0,5,0.0,25.62
US-2021-159205,TEC-PH-10000526,671.93,7,0.0,188.1404
CA-2020-112123,OFF-BI-10001071,447.86,7,0.0,219.4514
CA-2020-112123,TEC-PH-10001557,479.95,5,0.0,129.5865
CA-2020-112123,OFF-PA-10001977,166.44,3,0.0,79.8912
CA-2019-114468,OFF-SU-10004231,31.68,4,0.2,2.771999999999999
CA-2019-114468,OFF-PA-10000809,10.368,2,0.2,3.6288
CA-2019-114468,OFF-FA-10003021,12.032,8,0.2,2.255999999999999
CA-2019-114468,OFF-AP-10000696,5.767999999999999,2,0.8,-13.5548
CA-2021-135692,OFF-LA-10001158,33.12,4,0.2,11.592
CA-2021-135692,FUR-BO-10002268,220.2656,4,0.32,-42.1096
CA-2021-131233,OFF-BI-10000829,10.776,3,0.2,3.502199999999999
CA-2021-131233,FUR-BO-10003441,242.352,3,0.2,9.088199999999972
CA-2021-119578,OFF-SU-10003505,695.16,6,0.0,34.75799999999995
CA-2021-119578,FUR-BO-10003660,220.98,1,0.0,50.8254
CA-2020-124562,OFF-BI-10001267,12.957,7,0.7,-9.501800000000003
US-2021-140074,OFF-PA-10002741,25.68,6,0.0,11.556
CA-2020-103037,OFF-LA-10004345,15.712,4,0.2,5.695599999999999
CA-2021-127460,OFF-ST-10004340,298.464,6,0.2,26.11560000000001
CA-2020-121671,OFF-PA-10001471,21.93,3,0.0,10.0878
CA-2020-121671,OFF-ST-10002344,242.94,3,0.0,4.858800000000016
CA-2020-121671,OFF-PA-10001892,7.64,1,0.0,3.7436
CA-2020-121671,OFF-PA-10001934,51.84,8,0.0,25.4016
CA-2020-121671,OFF-ST-10000078,265.17,1,0.0,47.73059999999998
CA-2020-150350,TEC-MA-10001972,837.5999999999999,3,0.2,62.82000000000005
CA-2020-150350,OFF-EN-10002504,135.9,5,0.0,63.873
CA-2020-150350,OFF-PA-10002160,34.68,6,0.0,16.9932
CA-2020-150350,FUR-CH-10001973,532.7040000000001,6,0.2,-39.95280000000002
CA-2020-150350,OFF-AP-10001492,43.09999999999999,5,0.0,11.206
CA-2020-150350,OFF-SU-10002189,15.88,4,0.0,0.1587999999999994
CA-2019-121720,FUR-CH-10003312,1123.92,5,0.2,-182.6370000000002
CA-2019-121720,TEC-PH-10002496,249.584,2,0.2,31.19799999999999
CA-2019-121720,FUR-FU-10003464,48.672,3,0.2,7.300799999999999
CA-2019-121720,OFF-AR-10000380,60.768,2,0.2,7.595999999999989
CA-2019-121720,OFF-BI-10004593,78.60000000000001,5,0.7,-62.88000000000001
CA-2019-121720,OFF-BI-10001308,3.768000000000001,2,0.7,-3.140000000000001
CA-2019-121720,OFF-ST-10001780,1036.624,2,0.2,51.83120000000002
CA-2019-121720,OFF-ST-10003816,563.808,4,0.2,21.14279999999997
CA-2021-147564,OFF-PA-10004438,49.12,4,0.0,23.0864
CA-2018-136399,FUR-FU-10004090,44.46,2,0.0,14.6718
CA-2018-136399,FUR-CH-10002602,241.568,2,0.2,18.11760000000001
CA-2018-136399,TEC-AC-10001142,395.0,5,0.0,39.49999999999996
CA-2018-136399,TEC-PH-10004977,627.1680000000001,4,0.2,70.55639999999994
CA-2018-107916,FUR-FU-10004586,13.28,2,0.0,6.3744
CA-2018-107916,OFF-BI-10001116,12.672,3,0.2,4.435200000000001
CA-2021-164168,OFF-BI-10000666,30.55999999999999,5,0.8,-45.84000000000002
CA-2021-164168,OFF-ST-10002583,77.952,3,0.2,-15.5904
CA-2021-164168,TEC-PH-10004908,67.992,1,0.2,8.498999999999992
CA-2021-164168,OFF-EN-10001219,12.224,2,0.2,4.4312
CA-2021-164168,TEC-AC-10004568,44.784,2,0.2,-0.5598000000000045
CA-2021-164168,FUR-FU-10001756,22.848,3,0.6,-17.70720000000001
CA-2019-112557,OFF-AP-10002311,206.43,3,0.0,90.82920000000001
US-2018-122959,OFF-BI-10003650,210.392,2,0.8,-336.6272000000001
CA-2021-162572,TEC-AC-10003628,119.96,5,0.2,35.98800000000001
CA-2021-162572,OFF-AR-10001547,10.608,6,0.2,0.9281999999999999
US-2020-148110,FUR-CH-10002647,347.802,7,0.3,-24.84299999999996
CA-2021-131828,FUR-CH-10004495,963.1360000000001,4,0.2,108.3527999999999
CA-2021-131828,TEC-PH-10002923,88.77600000000001,3,0.2,7.767900000000001
CA-2018-109218,OFF-AR-10001374,32.40000000000001,5,0.0,10.368
CA-2020-120558,OFF-PA-10003441,32.40000000000001,5,0.0,15.552
US-2018-109036,OFF-LA-10002043,31.05,3,0.0,14.904
CA-2019-147830,TEC-MA-10000418,1799.994,2,0.7,-2639.9912
CA-2019-147830,TEC-PH-10004908,101.988,2,0.4,-16.99800000000002
CA-2021-150497,OFF-BI-10004600,735.98,2,0.0,331.191
CA-2018-128986,OFF-PA-10001289,93.024,3,0.2,33.7212
CA-2019-139584,FUR-TA-10001539,284.364,2,0.4,-75.83040000000005
CA-2019-139584,TEC-AC-10001266,26.0,2,0.0,11.7
US-2020-162677,OFF-ST-10001291,67.64,5,0.2,5.918499999999998
US-2020-162677,TEC-AC-10001314,119.976,3,0.2,-17.99640000000002
US-2018-150924,OFF-BI-10004040,5.179999999999999,5,0.8,-8.029
CA-2018-153969,OFF-EN-10001539,15.56,2,0.0,7.3132
CA-2018-153969,OFF-EN-10004483,78.35,5,0.0,36.82449999999999
CA-2018-153969,OFF-AR-10001615,59.52,3,0.0,15.4752
CA-2018-153969,OFF-PA-10000327,38.52,9,0.0,17.334
CA-2018-153969,TEC-PH-10001299,239.984,2,0.2,23.9984
CA-2018-153969,OFF-PA-10002246,19.35,3,0.0,9.4815
CA-2020-146682,FUR-FU-10002671,67.0,5,0.0,32.16
CA-2020-138695,FUR-CH-10003833,390.272,8,0.2,-24.39200000000001
CA-2020-138695,OFF-PA-10001667,62.19200000000001,13,0.2,19.435
CA-2021-107461,OFF-BI-10002003,23.88,6,0.0,11.2236
US-2020-133879,OFF-BI-10004465,3.167999999999999,2,0.8,-4.752000000000001
US-2020-133879,FUR-CH-10000665,528.43,5,0.3,0.0
US-2020-133879,OFF-AR-10004956,13.392,3,0.2,1.506599999999997
CA-2021-157483,OFF-AR-10004260,181.86,7,0.0,50.9208
US-2021-132059,FUR-BO-10001811,180.5880000000001,2,0.7,-240.784
US-2021-132059,TEC-AC-10003280,47.984,2,0.2,0.5997999999999966
CA-2021-122280,OFF-PA-10004911,18.76,2,0.0,9.004800000000001
CA-2021-105235,FUR-FU-10001487,20.94,3,0.0,6.072599999999999
CA-2021-105235,FUR-FU-10000521,58.68,2,0.0,18.1908
CA-2021-105235,OFF-AP-10001271,254.9,5,0.0,68.82300000000001
CA-2021-152912,OFF-BI-10004728,9.64,2,0.0,4.4344
CA-2021-152912,TEC-AC-10004666,826.6200000000001,3,0.0,355.4466000000001
CA-2021-152912,OFF-ST-10003208,1633.14,9,0.0,473.6105999999997
CA-2021-152912,OFF-ST-10003208,544.38,3,0.0,157.8701999999999
CA-2018-123498,OFF-BI-10000632,26.04599999999999,3,0.8,-44.2782
CA-2018-123498,OFF-EN-10004773,74.352,3,0.2,26.9526
CA-2021-159352,TEC-PH-10004700,69.93,7,0.0,32.1678
US-2021-146416,OFF-LA-10003714,3.75,1,0.0,1.8
US-2021-146416,OFF-BI-10001787,20.928,4,0.2,7.5864
US-2019-163783,OFF-ST-10002957,12.672,3,0.2,-3.168
CA-2021-123981,TEC-PH-10002115,65.99,1,0.0,17.1574
CA-2021-158953,OFF-BI-10002557,6.369999999999998,7,0.8,-9.555000000000001
CA-2018-165428,OFF-BI-10002949,3.647999999999999,3,0.8,-6.019200000000003
CA-2018-165428,OFF-PA-10004100,31.10400000000001,6,0.2,10.8864
CA-2020-169026,OFF-FA-10001883,23.34,3,0.0,0.2333999999999996
CA-2021-109750,TEC-PH-10000702,29.97,3,0.0,14.0859
CA-2019-149384,OFF-BI-10003196,3.366000000000001,3,0.7,-2.243999999999999
CA-2018-131527,TEC-PH-10001644,95.968,4,0.2,9.596800000000005
CA-2021-164000,OFF-AR-10003183,18.704,7,0.2,2.337999999999998
CA-2018-164224,FUR-FU-10000308,149.232,3,0.2,3.730800000000002
CA-2018-164224,OFF-PA-10001526,15.936,4,0.2,5.776800000000001
CA-2018-158372,TEC-PH-10002103,601.536,8,0.2,60.15360000000001
CA-2018-158372,TEC-AC-10004209,10.99,1,0.0,4.2861
CA-2018-158372,FUR-FU-10000397,39.88,2,0.0,11.1664
CA-2018-158372,OFF-PA-10002137,62.24,8,0.0,28.008
CA-2018-158372,FUR-FU-10001867,53.2,5,0.0,14.896
CA-2018-158372,OFF-LA-10000407,39.84,8,0.0,18.3264
CA-2020-108882,TEC-AC-10000420,349.95,5,0.0,118.983
CA-2020-108882,TEC-PH-10002726,377.9280000000001,9,0.2,141.723
US-2021-108245,OFF-EN-10001415,13.392,3,0.2,5.022
US-2021-108245,OFF-BI-10000773,11.228,7,0.8,-18.52620000000001
CA-2018-142314,OFF-AP-10002350,207.24,11,0.0,58.0272
CA-2020-132409,OFF-AR-10001919,1.504,1,0.2,0.1691999999999999
CA-2020-132409,OFF-AP-10002082,34.84800000000001,2,0.2,6.533999999999997
CA-2021-150189,OFF-LA-10002762,75.17999999999999,6,0.0,35.33459999999999
CA-2018-114433,TEC-AC-10002800,149.97,3,0.0,52.48949999999999
CA-2021-104640,OFF-BI-10003925,931.1760000000002,3,0.2,314.2719
US-2019-137008,OFF-PA-10001295,94.85,5,0.0,45.52799999999999
US-2019-137008,OFF-EN-10002500,51.12,4,0.0,23.004
US-2019-137008,TEC-AC-10000892,90.0,1,0.0,32.4
CA-2018-108189,OFF-PA-10001838,9.408,2,0.2,3.4104
CA-2018-108189,OFF-FA-10000735,4.672,2,0.2,1.46
CA-2018-108189,TEC-PH-10001760,318.4,2,0.2,107.46
CA-2018-108189,OFF-EN-10004846,12.768,6,0.2,4.628400000000001
CA-2018-108189,OFF-SU-10003567,15.36,2,0.2,-3.263999999999999
CA-2018-108189,TEC-PH-10001557,230.376,3,0.2,20.15789999999999
CA-2018-108189,TEC-AC-10003038,7.16,1,0.2,-0.08950000000000102
CA-2018-154641,OFF-ST-10004459,375.34,1,0.0,18.767
CA-2021-131625,FUR-FU-10004960,114.9,5,0.0,39.066
US-2021-156356,OFF-BI-10000632,26.04599999999999,3,0.8,-44.2782
US-2021-156356,OFF-BI-10001107,2.895999999999999,1,0.8,-4.778400000000001
US-2021-156356,OFF-ST-10002301,32.544,2,0.2,-7.729200000000004
CA-2020-138933,OFF-BI-10003355,3.984,1,0.2,1.3944
CA-2020-140746,FUR-TA-10002903,181.797,1,0.3,-15.5826
CA-2020-146836,OFF-ST-10001580,44.94,3,0.0,12.5832
CA-2020-146836,OFF-BI-10000315,45.576,3,0.2,15.9516
US-2020-127971,FUR-CH-10003774,318.43,5,0.3,-77.33300000000001
US-2020-127971,TEC-PH-10003095,122.92,7,0.2,46.09500000000001
US-2020-127971,FUR-FU-10000023,7.068,3,0.6,-2.827199999999999
US-2020-140809,OFF-ST-10002214,56.45,5,0.0,14.677
CA-2021-114524,OFF-BI-10002799,13.468,13,0.8,-22.89560000000001
CA-2021-113355,TEC-PH-10004912,219.8,5,0.2,24.72749999999997
CA-2021-113355,FUR-CH-10002602,317.058,3,0.3,-18.1176
US-2021-140907,TEC-AC-10004510,49.08,3,0.0,4.907999999999998
US-2021-140907,OFF-ST-10000060,324.9,5,0.0,38.98800000000001
US-2021-140907,OFF-AR-10000799,18.24,3,0.0,5.289599999999998
CA-2020-159730,FUR-CH-10004875,113.888,2,0.2,9.9652
CA-2020-159730,TEC-PH-10002085,105.584,2,0.2,7.918800000000005
CA-2020-157868,OFF-FA-10000992,24.85,7,0.0,11.6795
CA-2021-110373,OFF-AR-10003045,7.055999999999999,3,0.2,2.205
CA-2021-110373,TEC-PH-10001536,27.184,2,0.2,2.038799999999998
CA-2020-155474,TEC-PH-10001580,107.984,1,0.2,9.448599999999995
CA-2020-155474,OFF-BI-10004209,19.296,3,0.2,6.029999999999999
CA-2019-155453,OFF-LA-10001613,4.608,2,0.2,1.6704
US-2020-161844,FUR-TA-10001676,79.97399999999999,3,0.4,-29.32380000000001
US-2020-161844,OFF-BI-10003712,2.946000000000001,2,0.7,-2.0622
US-2020-162103,OFF-BI-10000285,3.135999999999999,2,0.8,-4.704000000000001
CA-2018-151554,OFF-PA-10004609,20.736,4,0.2,7.2576
CA-2018-140662,TEC-AC-10001314,99.98,2,0.0,7.99839999999999
CA-2018-140662,OFF-PA-10003395,733.9499999999999,7,0.0,352.296
CA-2018-140662,OFF-AP-10001242,241.44,3,0.0,72.43199999999999
CA-2020-122518,OFF-LA-10001641,10.08,4,0.2,3.528
US-2018-126571,OFF-ST-10003816,281.904,2,0.2,10.57139999999998
US-2018-126571,OFF-EN-10002230,201.432,3,0.2,67.98329999999999
CA-2018-143840,TEC-PH-10002660,135.98,2,0.0,33.995
CA-2018-143840,TEC-PH-10003171,44.95,1,0.0,12.586
CA-2018-115980,TEC-AC-10003709,2.97,3,0.0,1.3068
CA-2018-115980,OFF-FA-10000304,6.540000000000001,3,0.0,2.6814
CA-2019-155145,TEC-AC-10003709,7.92,8,0.0,3.484800000000001
CA-2019-146038,FUR-CH-10002774,203.92,5,0.2,22.941
CA-2021-133865,TEC-CO-10001046,3359.952,6,0.2,1049.985
CA-2021-116358,OFF-FA-10003495,18.24,3,0.0,9.120000000000001
CA-2021-116358,OFF-AR-10004685,27.78,6,0.0,9.167399999999999
CA-2018-102988,OFF-AR-10004757,22.96,7,0.0,7.576799999999999
CA-2018-102988,TEC-PH-10001615,28.99,1,0.0,8.407099999999996
CA-2018-102988,OFF-PA-10003349,12.96,2,0.0,6.3504
CA-2018-102988,OFF-AR-10000127,22.96,7,0.0,6.658399999999997
CA-2018-102988,OFF-SU-10002881,4164.049999999999,5,0.0,83.28100000000006
US-2018-117170,TEC-AC-10001109,47.984,2,0.2,13.1956
US-2018-117170,OFF-PA-10000682,4.624000000000001,1,0.2,1.6762
CA-2018-159478,FUR-FU-10000221,15.24,3,0.0,5.1816
CA-2018-103702,OFF-BI-10002429,63.92400000000001,7,0.7,-46.8776
CA-2021-150525,OFF-AR-10002375,6.56,2,0.0,1.902399999999999
CA-2021-150525,OFF-AP-10000595,13.11,3,0.0,3.4086
CA-2019-157770,OFF-BI-10000050,29.2,5,0.2,9.854999999999997
CA-2019-157770,TEC-AC-10001552,248.85,5,0.0,27.37349999999999
CA-2019-157770,TEC-AC-10003399,36.24,1,0.0,15.2208
CA-2020-167290,OFF-AR-10004078,11.68,2,0.0,3.504
CA-2018-106264,OFF-SU-10002189,11.91,3,0.0,0.1190999999999995
CA-2018-106264,FUR-FU-10001852,3.48,2,0.0,1.1136
CA-2018-138023,OFF-BI-10003638,30.95999999999999,8,0.8,-52.63200000000002
CA-2021-113418,TEC-MA-10002428,1704.89,11,0.0,767.2004999999999
US-2019-110569,OFF-BI-10001036,19.194,7,0.7,-12.796
US-2019-110569,OFF-AP-10004708,121.792,4,0.2,13.70159999999999
CA-2021-136308,TEC-MA-10000488,1919.976,3,0.2,215.9972999999998
US-2018-159926,OFF-BI-10003656,50.99700000000001,1,0.7,-40.7976
US-2018-159926,OFF-ST-10003656,76.792,1,0.2,-16.3183
US-2018-159926,TEC-PH-10001128,539.9639999999999,6,0.4,-107.9928
US-2018-159926,OFF-BI-10004656,1.944,3,0.7,-1.4256
CA-2018-104738,OFF-EN-10004955,12.984,3,0.2,4.7067
CA-2018-104738,TEC-PH-10002468,217.584,2,0.2,19.03860000000001
CA-2018-104738,TEC-PH-10000576,328.7760000000001,3,0.2,28.7679
CA-2018-104738,OFF-BI-10002160,2.286,3,0.8,-3.6576
CA-2018-104738,TEC-AC-10003628,47.984,2,0.2,14.3952
CA-2019-144386,OFF-BI-10001116,25.344,6,0.2,8.870400000000002
CA-2020-162747,FUR-FU-10003691,86.45,7,0.0,38.038
US-2018-133130,FUR-CH-10002602,603.92,5,0.2,45.29400000000001
US-2018-133130,OFF-PA-10000675,81.98,2,0.0,40.1702
CA-2021-169978,FUR-CH-10002602,271.764,2,0.1,48.31360000000001
CA-2021-169978,OFF-BI-10001900,14.376,3,0.2,4.8519
CA-2021-161739,FUR-FU-10001468,341.96,5,0.6,-427.45
CA-2019-165057,OFF-AR-10004648,181.35,9,0.0,48.9645
CA-2019-165057,OFF-LA-10003190,8.64,3,0.0,4.2336
CA-2018-134551,OFF-AP-10004868,43.512,7,0.2,3.807300000000001
CA-2018-134551,FUR-CH-10004287,662.88,3,0.2,74.57399999999996
CA-2018-134551,OFF-PA-10002689,25.92000000000001,5,0.2,9.072
CA-2019-120810,OFF-AP-10002892,68.94,3,0.0,20.682
CA-2019-120810,FUR-FU-10002253,128.82,3,0.0,50.2398
CA-2018-165309,OFF-BI-10001359,896.9899999999998,5,0.8,-1480.033500000001
CA-2018-165309,OFF-BI-10001267,1.234,1,0.8,-1.9744
CA-2018-165309,OFF-AR-10003582,67.56,3,0.2,6.756000000000004
CA-2018-165309,OFF-PA-10003724,21.72,5,0.2,7.873499999999999
CA-2018-165309,OFF-PA-10001033,262.336,8,0.2,95.0968
CA-2018-165309,TEC-PH-10003505,148.48,2,0.2,16.70399999999999
CA-2018-165309,TEC-PH-10004959,241.176,3,0.2,15.07350000000001
CA-2021-122595,TEC-AC-10000474,227.976,3,0.2,28.49699999999996
CA-2021-122595,TEC-PH-10003095,52.67999999999999,3,0.2,19.755
CA-2021-122595,FUR-FU-10002963,2.032,1,0.6,-1.3208
US-2021-109253,OFF-AR-10000203,17.12,4,0.0,4.964799999999999
US-2021-109253,TEC-PH-10004667,431.9680000000001,4,0.2,37.79719999999998
US-2021-109253,FUR-FU-10000193,129.92,4,0.0,10.39359999999999
US-2021-109253,FUR-TA-10001539,568.7280000000001,3,0.2,28.43639999999994
US-2021-109253,OFF-BI-10000962,117.144,9,0.2,42.46469999999999
US-2021-109253,OFF-AP-10002867,203.52,3,0.0,54.9504
US-2021-109253,OFF-LA-10001158,51.75,5,0.0,24.84
CA-2020-145982,OFF-PA-10000675,122.97,3,0.0,60.25530000000001
CA-2020-145982,FUR-TA-10001307,244.615,1,0.3,20.967
CA-2020-145982,TEC-PH-10000011,59.97,3,0.0,28.7856
CA-2020-145982,OFF-PA-10002666,81.54,9,0.0,36.693
CA-2020-145982,OFF-FA-10000735,11.68,4,0.0,5.255999999999999
CA-2020-145982,OFF-BI-10000174,29.0,5,0.0,13.92
CA-2019-112014,OFF-AR-10003156,50.8,5,0.0,13.208
CA-2021-154732,OFF-BI-10000474,16.03,5,0.8,-25.648
US-2020-157308,OFF-BI-10003712,15.712,4,0.2,5.695599999999999
CA-2020-147536,TEC-AC-10003280,89.97,3,0.0,18.8937
US-2018-134733,FUR-BO-10002916,435.999,3,0.15,20.51759999999999
US-2018-134733,TEC-PH-10002726,83.98400000000001,2,0.2,31.494
US-2018-150434,TEC-PH-10000895,359.98,2,0.0,93.59480000000002
US-2018-150434,FUR-TA-10004152,70.55999999999999,1,0.3,-4.032
US-2018-150434,OFF-BI-10003694,20.88,2,0.0,9.6048
US-2018-150434,OFF-BI-10002160,3.81,1,0.0,1.8288
CA-2021-100335,OFF-PA-10001685,73.008,9,0.2,26.46540000000001
CA-2020-139234,OFF-BI-10000773,3.207999999999999,2,0.8,-5.293200000000002
CA-2020-139234,TEC-AC-10004510,26.176,2,0.2,-3.272000000000002
US-2019-142020,OFF-PA-10004569,30.44,4,0.0,14.3068
US-2019-142020,FUR-FU-10000672,35.28,3,0.0,11.9952
CA-2019-139962,OFF-PA-10004451,19.44,3,0.0,9.3312
CA-2019-139962,OFF-BI-10004738,37.88,2,0.0,18.94
CA-2020-130050,FUR-FU-10001940,9.552,3,0.6,-3.820799999999998
CA-2018-115161,FUR-BO-10003966,290.666,2,0.15,3.419599999999988
CA-2018-165379,OFF-PA-10003072,10.368,2,0.2,3.6288
CA-2018-165379,OFF-PA-10002245,14.352,3,0.2,4.484999999999999
CA-2019-115511,FUR-BO-10002598,141.96,2,0.0,41.16839999999999
